pop_total,med_income,med_age,white_alone,black_alone,asian_alone,hispanic_any,pop_below_poverty,NAME,state,county,tract,GEOID,p_white,p_black,p_asian,p_hispanic,p_poverty,STATE,COUNTY,TRACT,centroid_lon,centroid_lat,region
6038.0,174659.0,45.9,3906.0,0.0,1201.0,668.0,269.0,Census Tract 83.27; San Diego County; California,06,073,008327,06073008327,0.6469029479960252,0.0,0.19890692282212652,0.11063265982113282,0.044551175886054985,06,073,008327,-117.23664447959183,32.96910496938776,coastal
7766.0,250001.0,40.0,3438.0,24.0,3383.0,644.0,380.0,Census Tract 83.28; San Diego County; California,06,073,008328,06073008328,0.4426989441153747,0.003090394025238218,0.4356167911408705,0.08292557301055885,0.04893123873293845,06,073,008328,-117.20707409634551,32.9682296179402,coastal
4901.0,176190.0,41.7,3009.0,0.0,1001.0,742.0,269.0,Census Tract 83.30; San Diego County; California,06,073,008330,06073008330,0.6139563354417465,0.0,0.20424403183023873,0.15139767394409304,0.05488675780452969,06,073,008330,-117.22037525477707,32.95115060509554,coastal
2766.0,217083.0,45.8,1893.0,0.0,617.0,204.0,77.0,Census Tract 83.31; San Diego County; California,06,073,008331,06073008331,0.6843817787418656,0.0,0.22306579898770787,0.0737527114967462,0.027838033261026754,06,073,008331,-117.22362985,32.94278941428571,coastal
2086.0,197841.0,44.7,1250.0,17.0,589.0,131.0,7.0,Census Tract 83.36; San Diego County; California,06,073,008336,06073008336,0.5992329817833174,0.008149568552253116,0.2823585810162991,0.06279961649089166,0.003355704697986577,06,073,008336,-117.13409129411764,32.96801264117647,coastal
4996.0,180496.0,42.1,2334.0,52.0,1750.0,611.0,94.0,Census Tract 83.37; San Diego County; California,06,073,008337,06073008337,0.46717373899119297,0.010408326661329063,0.35028022417934346,0.1222978382706165,0.018815052041633307,06,073,008337,-117.13585225806453,32.958315451612904,coastal
1882.0,80417.0,29.1,922.0,33.0,502.0,285.0,648.0,Census Tract 83.39; San Diego County; California,06,073,008339,06073008339,0.48990435706695007,0.01753453772582359,0.2667375132837407,0.1514346439957492,0.3443145589798087,06,073,008339,-117.23292617702448,32.90560670809793,coastal
4165.0,82325.0,28.3,2168.0,63.0,1188.0,570.0,1095.0,Census Tract 83.43; San Diego County; California,06,073,008343,06073008343,0.5205282112845138,0.015126050420168067,0.285234093637455,0.1368547418967587,0.26290516206482595,06,073,008343,-117.21782128688524,32.86319044262295,coastal
3460.0,176680.0,46.1,2512.0,16.0,428.0,268.0,127.0,Census Tract 83.44; San Diego County; California,06,073,008344,06073008344,0.7260115606936416,0.004624277456647399,0.12369942196531791,0.07745664739884393,0.03670520231213873,06,073,008344,-117.19772119753087,32.85706174074074,coastal
4204.0,88095.0,44.1,3001.0,53.0,648.0,406.0,325.0,Census Tract 83.45; San Diego County; California,06,073,008345,06073008345,0.7138439581351094,0.012607040913415794,0.15413891531874405,0.09657469077069458,0.07730732635585157,06,073,008345,-117.19433164044943,32.85082881460674,coastal
4255.0,177386.0,42.8,1882.0,50.0,1574.0,436.0,93.0,Census Tract 83.46; San Diego County; California,06,073,008346,06073008346,0.44230317273795533,0.011750881316098707,0.3699177438307873,0.10246768507638072,0.021856639247943597,06,073,008346,-117.18033592132868,32.91760429895105,coastal
6704.0,145714.0,42.0,1725.0,51.0,3630.0,485.0,270.0,Census Tract 83.47; San Diego County; California,06,073,008347,06073008347,0.2573090692124105,0.007607398568019093,0.5414677804295943,0.07234486873508353,0.0402744630071599,06,073,008347,-117.15938820997374,32.92296603412073,coastal
4935.0,150847.0,44.1,1165.0,106.0,3030.0,481.0,261.0,Census Tract 83.48; San Diego County; California,06,073,008348,06073008348,0.23606889564336372,0.021479229989868287,0.6139817629179332,0.09746707193515704,0.05288753799392097,06,073,008348,-117.1614320292683,32.91584746829268,coastal
3822.0,129038.0,40.6,1175.0,97.0,1892.0,467.0,263.0,Census Tract 83.49; San Diego County; California,06,073,008349,06073008349,0.3074306645735217,0.025379382522239664,0.49502878074306644,0.12218733647305076,0.06881214024071167,06,073,008349,-117.14976479532163,32.91805395906432,coastal
6334.0,121335.0,39.6,1792.0,189.0,3358.0,725.0,577.0,Census Tract 83.50; San Diego County; California,06,073,008350,06073008350,0.2829175876223555,0.02983896431954531,0.530154720555731,0.11446163561730344,0.09109567413956425,06,073,008350,-117.17106861517615,32.893304585365854,coastal
4817.0,149196.0,36.7,1153.0,154.0,2683.0,603.0,243.0,Census Tract 83.51; San Diego County; California,06,073,008351,06073008351,0.23936059788249947,0.03197010587502595,0.5569856757317833,0.12518164832883538,0.050446335893709775,06,073,008351,-117.1503789379845,32.90661710077519,coastal
4119.0,133869.0,30.9,1787.0,164.0,1710.0,1040.0,198.0,Census Tract 83.52; San Diego County; California,06,073,008352,06073008352,0.4338431658169459,0.03981548919640689,0.4151493080844865,0.25248846807477543,0.04806991988346686,06,073,008352,-117.1375353768116,32.927488949275364,coastal
4802.0,151857.0,42.1,1810.0,95.0,2354.0,827.0,302.0,Census Tract 83.53; San Diego County; California,06,073,008353,06073008353,0.3769262807163682,0.01978342357351104,0.49021241149521033,0.17221990837151188,0.06289046230737193,06,073,008353,-117.13384861333333,32.931800960000004,coastal
3093.0,154000.0,36.2,803.0,73.0,1631.0,415.0,145.0,Census Tract 83.55; San Diego County; California,06,073,008355,06073008355,0.2596184933721306,0.023601681215648238,0.5273197542838668,0.13417394115745232,0.046880051729712255,06,073,008355,-117.12804189308176,32.922003081761005,coastal
3950.0,121548.0,38.0,1109.0,100.0,2537.0,373.0,315.0,Census Tract 83.56; San Diego County; California,06,073,008356,06073008356,0.2807594936708861,0.02531645569620253,0.6422784810126583,0.09443037974683545,0.07974683544303797,06,073,008356,-117.13960771186441,32.920349940677966,coastal
4608.0,114583.0,33.8,883.0,95.0,2899.0,768.0,733.0,Census Tract 83.57; San Diego County; California,06,073,008357,06073008357,0.1916232638888889,0.020616319444444444,0.6291232638888888,0.16666666666666666,0.15907118055555555,06,073,008357,-117.13400328488373,32.91715803488372,coastal
6522.0,115942.0,40.2,1758.0,9.0,3066.0,1328.0,643.0,Census Tract 83.58; San Diego County; California,06,073,008358,06073008358,0.26954921803127874,0.0013799448022079118,0.47010119595216193,0.20361852192578964,0.09858938975774302,06,073,008358,-117.13419997326203,32.90959487700535,coastal
4426.0,86685.0,30.7,1164.0,148.0,1506.0,1577.0,348.0,Census Tract 83.59; San Diego County; California,06,073,008359,06073008359,0.26299141436963397,0.033438770899231814,0.3402620876638048,0.3563036601897876,0.07862629914143697,06,073,008359,-117.12099795,32.909403350000005,coastal
7071.0,99122.0,34.8,2208.0,472.0,2749.0,2108.0,524.0,Census Tract 83.60; San Diego County; California,06,073,008360,06073008360,0.3122613491726771,0.06675152029415925,0.38877103662848256,0.29811907792391457,0.07410550134351578,06,073,008360,-117.13009287445888,32.90088316450217,coastal
2720.0,97772.0,33.4,1852.0,69.0,479.0,226.0,725.0,Census Tract 83.61; San Diego County; California,06,073,008361,06073008361,0.6808823529411765,0.02536764705882353,0.1761029411764706,0.08308823529411764,0.2665441176470588,06,073,008361,-117.2338939084507,32.86684334507043,coastal
3270.0,114071.0,35.9,2150.0,30.0,539.0,385.0,213.0,Census Tract 83.62; San Diego County; California,06,073,008362,06073008362,0.6574923547400612,0.009174311926605505,0.16483180428134556,0.11773700305810397,0.06513761467889909,06,073,008362,-117.23381145578232,32.86002283673469,coastal
5373.0,70206.0,22.9,1634.0,0.0,2211.0,1163.0,2297.0,Census Tract 83.63; San Diego County; California,06,073,008363,06073008363,0.3041131583845152,0.0,0.41150195421552205,0.21645263353806068,0.42750790991997023,06,073,008363,-117.22302408823529,32.86509805882353,coastal
4596.0,97066.0,30.3,2375.0,37.0,1740.0,463.0,1066.0,Census Tract 83.64; San Diego County; California,06,073,008364,06073008364,0.5167536988685814,0.00805047867711053,0.3785900783289817,0.10073977371627502,0.231940818102698,06,073,008364,-117.22723394285715,32.86021302142857,coastal
2611.0,207865.0,50.7,1388.0,0.0,877.0,347.0,69.0,Census Tract 83.65; San Diego County; California,06,073,008365,06073008365,0.5315970892378399,0.0,0.33588663347376485,0.13289927230945997,0.026426656453466105,06,073,008365,-117.14891669759449,32.94020798625429,coastal
6994.0,225692.0,45.5,3456.0,49.0,2894.0,524.0,100.0,Census Tract 83.66; San Diego County; California,06,073,008366,06073008366,0.49413783242779524,0.007006005147269088,0.41378324277952533,0.07492136116671433,0.014297969688304261,06,073,008366,-117.1509631054313,32.94873194249201,coastal
3312.0,120742.0,43.2,1467.0,0.0,1252.0,686.0,368.0,Census Tract 83.67; San Diego County; California,06,073,008367,06073008367,0.4429347826086957,0.0,0.3780193236714976,0.2071256038647343,0.1111111111111111,06,073,008367,-117.15458434705883,32.968811,coastal
6464.0,211830.0,45.3,2431.0,49.0,3103.0,624.0,510.0,Census Tract 83.68; San Diego County; California,06,073,008368,06073008368,0.3760829207920792,0.007580445544554455,0.48004331683168316,0.09653465346534654,0.07889851485148515,06,073,008368,-117.13976576261128,32.971151709198814,coastal
4599.0,168393.0,32.6,2179.0,30.0,1952.0,469.0,210.0,Census Tract 83.69; San Diego County; California,06,073,008369,06073008369,0.47379865188084364,0.006523157208088715,0.42444009567297236,0.1019786910197869,0.045662100456621,06,073,008369,-117.23618851111112,32.944185983333334,coastal
3790.0,156184.0,35.8,1950.0,18.0,1203.0,350.0,128.0,Census Tract 83.70; San Diego County; California,06,073,008370,06073008370,0.5145118733509235,0.00474934036939314,0.3174142480211082,0.09234828496042216,0.033773087071240104,06,073,008370,-117.234735968,32.941777336,coastal
4005.0,159405.0,32.8,2261.0,12.0,1214.0,185.0,59.0,Census Tract 83.71; San Diego County; California,06,073,008371,06073008371,0.5645443196004993,0.00299625468164794,0.3031210986267166,0.046192259675405745,0.014731585518102372,06,073,008371,-117.22225667804878,32.91593183902439,coastal
3965.0,225481.0,37.9,2233.0,20.0,1126.0,265.0,284.0,Census Tract 83.72; San Diego County; California,06,073,008372,06073008372,0.5631778058007566,0.005044136191677175,0.283984867591425,0.06683480453972257,0.07162673392181589,06,073,008372,-117.19793345070423,32.92707245674044,coastal
3446.0,219271.0,38.7,1730.0,51.0,1400.0,225.0,197.0,Census Tract 83.73; San Diego County; California,06,073,008373,06073008373,0.502031340684852,0.014799767846778875,0.4062681369704005,0.0652930934416715,0.0571677307022635,06,073,008373,-117.23055485271318,32.92653137209302,coastal
4170.0,250001.0,40.6,1749.0,0.0,1755.0,474.0,0.0,Census Tract 83.74; San Diego County; California,06,073,008374,06073008374,0.41942446043165466,0.0,0.420863309352518,0.11366906474820145,0.0,06,073,008374,-117.2099485840708,32.93220183185841,coastal
4306.0,121607.0,29.1,1868.0,0.0,1797.0,491.0,1246.0,Census Tract 83.75; San Diego County; California,06,073,008375,06073008375,0.4338132837900604,0.0,0.41732466326056666,0.11402693915466791,0.2893636785880167,06,073,008375,-117.2044026880734,32.86639826146789,coastal
6335.0,120563.0,29.6,3323.0,50.0,1551.0,1229.0,779.0,Census Tract 83.76; San Diego County; California,06,073,008376,06073008376,0.5245461720599842,0.007892659826361484,0.24483030781373322,0.19400157853196529,0.12296764009471192,06,073,008376,-117.20426317040358,32.8692897309417,coastal
1927.0,79444.0,29.5,829.0,122.0,805.0,144.0,570.0,Census Tract 83.77; San Diego County; California,06,073,008377,06073008377,0.43020238713025427,0.0633108458744162,0.4177477944992216,0.07472755578619616,0.29579657498702644,06,073,008377,-117.2236728938053,32.869902486725664,coastal
914.0,73750.0,24.0,326.0,0.0,517.0,65.0,374.0,Census Tract 83.78; San Diego County; California,06,073,008378,06073008378,0.35667396061269147,0.0,0.5656455142231948,0.0711159737417943,0.40919037199124725,06,073,008378,-117.21677451020409,32.87412140816326,coastal
4035.0,65625.0,28.8,1965.0,0.0,1739.0,271.0,1455.0,Census Tract 83.79; San Diego County; California,06,073,008379,06073008379,0.48698884758364314,0.0,0.4309789343246592,0.06716232961586122,0.36059479553903345,06,073,008379,-117.21652056923077,32.86894813846153,coastal
6512.0,92583.0,32.8,1761.0,403.0,3245.0,750.0,792.0,Census Tract 83.80; San Diego County; California,06,073,008380,06073008380,0.27042383292383293,0.06188574938574939,0.4983108108108108,0.11517199017199017,0.12162162162162163,06,073,008380,-117.1201335221239,32.933322783185844,coastal
3473.0,202833.0,28.8,1238.0,80.0,1617.0,252.0,307.0,Census Tract 83.81; San Diego County; California,06,073,008381,06073008381,0.3564641520299453,0.02303484019579614,0.46559170745752954,0.07255974661675785,0.0883961992513677,06,073,008381,-117.12265633944955,32.92935148623853,coastal
5800.0,131944.0,37.9,4100.0,83.0,63.0,1197.0,405.0,Census Tract 85.01; San Diego County; California,06,073,008501,06073008501,0.7068965517241379,0.014310344827586207,0.010862068965517242,0.2063793103448276,0.06982758620689655,06,073,008501,-117.22254729032258,32.829709748387096,coastal
6776.0,100387.0,42.6,4621.0,114.0,801.0,1975.0,1099.0,Census Tract 85.02; San Diego County; California,06,073,008502,06073008502,0.681965761511216,0.016824085005903187,0.11821133412042503,0.291469893742621,0.1621900826446281,06,073,008502,-117.20659379338842,32.83681305785124,coastal
7714.0,118141.0,41.2,5696.0,87.0,364.0,2071.0,850.0,Census Tract 85.03; San Diego County; California,06,073,008503,06073008503,0.738397718434016,0.011278195488721804,0.047186932849364795,0.2684729064039409,0.11018926626912108,06,073,008503,-117.21561624666666,32.820352916666664,coastal
5896.0,131429.0,42.0,4699.0,15.0,343.0,745.0,563.0,Census Tract 85.04; San Diego County; California,06,073,008504,06073008504,0.7969810040705563,0.002544097693351425,0.05817503392130258,0.12635685210312075,0.09548846675712347,06,073,008504,-117.19685252529183,32.823815105058365,coastal
5406.0,87178.0,37.9,2878.0,87.0,726.0,1525.0,500.0,Census Tract 85.05; San Diego County; California,06,073,008505,06073008505,0.5323714391416944,0.01609322974472808,0.13429522752497225,0.28209396966333705,0.0924898261191269,06,073,008505,-117.18703589221556,32.84072071257485,coastal
4084.0,118633.0,37.9,2340.0,54.0,683.0,875.0,467.0,Census Tract 85.06; San Diego County; California,06,073,008506,06073008506,0.5729676787463271,0.013222331047992164,0.16723800195886385,0.2142507345739471,0.1143486777668952,06,073,008506,-117.18613602484471,32.82930286335404,coastal
7252.0,87269.0,37.5,3542.0,469.0,1075.0,2367.0,749.0,Census Tract 85.07; San Diego County; California,06,073,008507,06073008507,0.48841698841698844,0.06467181467181467,0.1482349696635411,0.32639271924986213,0.10328185328185328,06,073,008507,-117.17626166853933,32.82670828089888,coastal
6491.0,115600.0,42.9,3531.0,455.0,1203.0,1538.0,437.0,Census Tract 85.09; San Diego County; California,06,073,008509,06073008509,0.5439839778154367,0.07009705746418117,0.18533353874595593,0.23694346017562778,0.06732398705900478,06,073,008509,-117.17038956565656,32.81403056060606,coastal
5732.0,79226.0,44.0,3145.0,294.0,1254.0,1031.0,506.0,Census Tract 85.10; San Diego County; California,06,073,008510,06073008510,0.5486741102581996,0.05129099790648988,0.21877180739706908,0.17986741102581996,0.08827634333565945,06,073,008510,-117.16483487383178,32.80841246728972,coastal
5362.0,132786.0,34.1,2356.0,272.0,1668.0,1218.0,478.0,Census Tract 85.11; San Diego County; California,06,073,008511,06073008511,0.4393882879522566,0.05072734054457292,0.3110779559865722,0.22715404699738903,0.08914584110406565,06,073,008511,-117.14555260703811,32.82822379472141,coastal
4043.0,118224.0,44.2,2938.0,39.0,288.0,674.0,360.0,Census Tract 85.12; San Diego County; California,06,073,008512,06073008512,0.7266881028938906,0.00964630225080386,0.07123423200593619,0.16670789018055898,0.08904279000742023,06,073,008512,-117.18830539181286,32.8083642748538,coastal
2909.0,132500.0,39.9,2261.0,26.0,187.0,499.0,145.0,Census Tract 85.13; San Diego County; California,06,073,008513,06073008513,0.7772430388449639,0.0089377793056033,0.06428325885183912,0.17153661051907873,0.049845307665864556,06,073,008513,-117.18116417826087,32.80319356521739,coastal
6473.0,63924.0,38.7,3234.0,475.0,1212.0,2755.0,720.0,Census Tract 86; San Diego County; California,06,073,008600,06073008600,0.499613780318245,0.07338173953344662,0.1872393017148154,0.4256140892939904,0.11123126834543488,06,073,008600,-117.17754676612904,32.79177270967742,coastal
3320.0,78516.0,31.3,1438.0,229.0,824.0,679.0,410.0,Census Tract 87.01; San Diego County; California,06,073,008701,06073008701,0.4331325301204819,0.06897590361445784,0.24819277108433735,0.20451807228915664,0.12349397590361445,06,073,008701,-117.16391199004975,32.79967507462687,coastal
5220.0,111025.0,39.6,2499.0,583.0,1021.0,1187.0,688.0,Census Tract 87.02; San Diego County; California,06,073,008702,06073008702,0.478735632183908,0.11168582375478928,0.19559386973180076,0.22739463601532567,0.1318007662835249,06,073,008702,-117.1547765193133,32.78711073390558,coastal
6269.0,76775.0,36.4,1587.0,314.0,2806.0,1935.0,1263.0,Census Tract 88; San Diego County; California,06,073,008800,06073008800,0.2531504227149466,0.05008773329079598,0.4475992981336736,0.30866166852767585,0.2014675386824055,06,073,008800,-117.16551640718563,32.780833281437125,coastal
5604.0,95441.0,35.6,3579.0,102.0,574.0,1807.0,438.0,Census Tract 89.01; San Diego County; California,06,073,008901,06073008901,0.6386509635974305,0.018201284796573874,0.10242683797287652,0.32244825124910775,0.07815845824411134,06,073,008901,-117.17318402620087,32.772616519650654,coastal
3485.0,104558.0,35.5,2163.0,152.0,335.0,923.0,462.0,Census Tract 89.02; San Diego County; California,06,073,008902,06073008902,0.6206599713055954,0.0436154949784792,0.09612625538020086,0.2648493543758967,0.13256814921090387,06,073,008902,-117.18283133101045,32.76336429268293,coastal
4037.0,112292.0,35.6,2194.0,92.0,581.0,1348.0,248.0,Census Tract 90; San Diego County; California,06,073,009000,06073009000,0.543472875897944,0.02278919990091652,0.14391875154817935,0.3339113202873421,0.06143175625464454,06,073,009000,-117.17871995973154,32.778097033557046,coastal
5334.0,108873.0,43.4,3886.0,67.0,384.0,809.0,302.0,Census Tract 91.01; San Diego County; California,06,073,009101,06073009101,0.7285339332583427,0.012560929883764529,0.0719910011248594,0.15166854143232095,0.05661792275965504,06,073,009101,-117.20326542473117,32.79882313440861,coastal
3923.0,75087.0,30.7,1944.0,104.0,377.0,1478.0,544.0,Census Tract 91.02; San Diego County; California,06,073,009102,06073009102,0.49553912821820034,0.02651032373183788,0.09609992352791231,0.3767524853428499,0.1386693856742289,06,073,009102,-117.19476666666665,32.80242125925926,coastal
4138.0,153807.0,40.3,3309.0,42.0,138.0,442.0,171.0,Census Tract 91.03; San Diego County; California,06,073,009103,06073009103,0.7996616723054616,0.01014983083615273,0.0333494441759304,0.10681488641855968,0.04132431126147897,06,073,009103,-117.19524030392157,32.78792287254902,coastal
2838.0,147586.0,42.7,2417.0,0.0,34.0,322.0,141.0,Census Tract 91.04; San Diego County; California,06,073,009104,06073009104,0.8516560958421423,0.0,0.011980267794221282,0.11346018322762509,0.049682875264270614,06,073,009104,-117.19599043951614,32.78088498387097,coastal
5066.0,75733.0,30.1,3258.0,180.0,908.0,943.0,1426.0,Census Tract 91.07; San Diego County; California,06,073,009107,06073009107,0.6431109356494276,0.035530990919857876,0.17923410975128307,0.18614291354125542,0.28148440584287404,06,073,009107,-117.18825875581396,32.767623953488375,coastal
2064.0,88654.0,40.8,1269.0,18.0,59.0,745.0,123.0,Census Tract 91.08; San Diego County; California,06,073,009108,06073009108,0.6148255813953488,0.00872093023255814,0.028585271317829456,0.36094961240310075,0.059593023255813955,06,073,009108,-117.20263406666668,32.7720196,coastal
3378.0,177500.0,19.4,2212.0,248.0,351.0,781.0,0.0,Census Tract 91.09; San Diego County; California,06,073,009109,06073009109,0.6548253404381291,0.07341622261693309,0.10390763765541741,0.23120189461219656,0.0,06,073,009109,-117.18976662121212,32.77241572727272,coastal
5739.0,82727.0,31.7,3019.0,842.0,805.0,1463.0,456.0,Census Tract 92.01; San Diego County; California,06,073,009201,06073009201,0.5260498344659348,0.14671545565429517,0.1402683394319568,0.25492246035894756,0.07945635128071092,06,073,009201,-117.14625502926829,32.79975260487805,coastal
4302.0,128707.0,34.0,2462.0,183.0,866.0,682.0,581.0,Census Tract 92.03; San Diego County; California,06,073,009203,06073009203,0.5722919572291957,0.042538354253835425,0.201301720130172,0.1585309158530916,0.13505346350534636,06,073,009203,-117.14739246012269,32.780460159509204,coastal
4133.0,163877.0,43.3,2193.0,198.0,547.0,643.0,108.0,Census Tract 92.04; San Diego County; California,06,073,009204,06073009204,0.5306073070408904,0.04790708928139366,0.13234938301475926,0.15557706266634405,0.026131139608032906,06,073,009204,-117.13958481818182,32.791297143939396,coastal
5304.0,106974.0,36.1,2424.0,291.0,795.0,2054.0,422.0,Census Tract 93.01; San Diego County; California,06,073,009301,06073009301,0.45701357466063347,0.05486425339366516,0.1498868778280543,0.3872549019607843,0.07956259426847662,06,073,009301,-117.13438964942529,32.79969612643678,coastal
5262.0,128674.0,34.1,2725.0,200.0,1089.0,823.0,499.0,Census Tract 93.05; San Diego County; California,06,073,009305,06073009305,0.5178639300646142,0.03800836183960471,0.20695553021664767,0.1564044089699734,0.09483086278981376,06,073,009305,-117.12862959638555,32.79040715060241,coastal
5746.0,136375.0,37.3,2809.0,98.0,1783.0,913.0,390.0,Census Tract 93.06; San Diego County; California,06,073,009306,06073009306,0.4888618169161156,0.017055342847198052,0.31030281935259313,0.158893143056039,0.06787330316742081,06,073,009306,-117.12103830898876,32.79983447191012,coastal
4328.0,114604.0,30.3,2488.0,318.0,509.0,918.0,427.0,Census Tract 93.07; San Diego County; California,06,073,009307,06073009307,0.5748613678373382,0.07347504621072089,0.11760628465804067,0.2121072088724584,0.09865988909426987,06,073,009307,-117.13647234549877,32.77442664963504,coastal
4224.0,87995.0,35.2,2441.0,213.0,545.0,1340.0,133.0,Census Tract 93.08; San Diego County; California,06,073,009308,06073009308,0.5778882575757576,0.05042613636363636,0.12902462121212122,0.3172348484848485,0.031486742424242424,06,073,009308,-117.15237170391062,32.77215805586592,coastal
4529.0,86774.0,21.4,2238.0,754.0,126.0,1402.0,144.0,Census Tract 94; San Diego County; California,06,073,009400,06073009400,0.4941488187237801,0.1664826672554648,0.027820710973724884,0.3095606094060499,0.031795098255685585,06,073,009400,-117.12885976043557,32.865907573502724,coastal
4133.0,137218.0,38.5,2510.0,150.0,641.0,647.0,101.0,Census Tract 95.02; San Diego County; California,06,073,009502,06073009502,0.6073070408903943,0.03629324945560126,0.1550931526736027,0.15654488265182676,0.02443745463343818,06,073,009502,-117.11076124285714,32.83295552857143,coastal
6178.0,250001.0,49.8,3524.0,170.0,1520.0,785.0,216.0,Census Tract 95.04; San Diego County; California,06,073,009504,06073009504,0.5704111362900615,0.02751699579151829,0.24603431531239883,0.12706377468436386,0.03496277112334089,06,073,009504,-117.03634490462832,32.89291656802244,coastal
6159.0,111890.0,48.0,4231.0,124.0,1160.0,707.0,327.0,Census Tract 95.05; San Diego County; California,06,073,009505,06073009505,0.686962169183309,0.020133138496509172,0.18834226335444065,0.11479136223412892,0.053093034583536286,06,073,009505,-117.0631056788155,32.8350464214123,coastal
4582.0,154250.0,41.1,3083.0,86.0,440.0,721.0,199.0,Census Tract 95.06; San Diego County; California,06,073,009506,06073009506,0.6728502837189,0.018769096464426014,0.09602793539938892,0.1573548668703623,0.043430816237450896,06,073,009506,-117.09098141064639,32.82410841444867,coastal
3934.0,113875.0,38.8,2627.0,138.0,425.0,757.0,199.0,Census Tract 95.07; San Diego County; California,06,073,009507,06073009507,0.6677681748856126,0.03507880020335536,0.10803253685815964,0.1924250127097102,0.050584646670055924,06,073,009507,-117.07964214338234,32.81819222058824,coastal
5744.0,105272.0,31.2,2992.0,1068.0,597.0,1214.0,131.0,Census Tract 95.09; San Diego County; California,06,073,009509,06073009509,0.520891364902507,0.18593314763231197,0.10393454038997214,0.21135097493036212,0.022806406685236768,06,073,009509,-117.09800978620689,32.804878124137936,coastal
4752.0,57759.0,22.4,3309.0,321.0,39.0,1656.0,534.0,Census Tract 95.10; San Diego County; California,06,073,009510,06073009510,0.6963383838383839,0.06755050505050506,0.008207070707070708,0.3484848484848485,0.11237373737373738,06,073,009510,-117.1083248106509,32.81537941420118,coastal
4283.0,69087.0,17.1,2743.0,603.0,141.0,1214.0,360.0,Census Tract 95.11; San Diego County; California,06,073,009511,06073009511,0.6404389446649544,0.140789166472099,0.03292084987158534,0.28344618258230214,0.08405323371468597,06,073,009511,-117.10813273134329,32.80709718656717,coastal
4083.0,153575.0,41.1,2909.0,76.0,308.0,662.0,229.0,Census Tract 96.02; San Diego County; California,06,073,009602,06073009602,0.7124663237815332,0.01861376438892971,0.0754347293656625,0.1621356845456772,0.056086211119275045,06,073,009602,-117.08369786746988,32.79921022289157,coastal
6270.0,70571.0,35.0,3452.0,584.0,572.0,1812.0,1012.0,Census Tract 96.03; San Diego County; California,06,073,009603,06073009603,0.5505582137161085,0.09314194577352472,0.0912280701754386,0.2889952153110048,0.16140350877192983,06,073,009603,-117.10479507177034,32.78442151674641,coastal
3212.0,90282.0,41.0,2112.0,185.0,439.0,601.0,174.0,Census Tract 96.04; San Diego County; California,06,073,009604,06073009604,0.6575342465753424,0.05759651307596513,0.13667496886674968,0.18711083437110834,0.05417185554171856,06,073,009604,-117.09343358208955,32.78616176119403,coastal
3595.0,132094.0,42.0,2875.0,0.0,135.0,782.0,168.0,Census Tract 97.03; San Diego County; California,06,073,009703,06073009703,0.799721835883171,0.0,0.037552155771905425,0.21752433936022253,0.046731571627260084,06,073,009703,-117.07193188292683,32.79791275121951,coastal
6587.0,114712.0,39.0,4442.0,609.0,378.0,1217.0,528.0,Census Tract 97.04; San Diego County; California,06,073,009704,06073009704,0.6743585850918475,0.0924548352816153,0.057385759829968117,0.18475785638378625,0.08015788674662214,06,073,009704,-117.06346132081913,32.80547120136519,coastal
3700.0,136742.0,38.7,2537.0,101.0,300.0,650.0,117.0,Census Tract 97.05; San Diego County; California,06,073,009705,06073009705,0.6856756756756757,0.027297297297297296,0.08108108108108109,0.17567567567567569,0.031621621621621625,06,073,009705,-117.07126094303797,32.7839925443038,coastal
7197.0,138617.0,43.0,5135.0,66.0,684.0,1413.0,645.0,Census Tract 97.06; San Diego County; California,06,073,009706,06073009706,0.7134917326663888,0.00917048770320967,0.09503959983326386,0.19633180491871613,0.08962067528136723,06,073,009706,-117.05033585263158,32.78699022631579,coastal
5070.0,130543.0,47.8,3801.0,161.0,317.0,852.0,174.0,Census Tract 98.01; San Diego County; California,06,073,009801,06073009801,0.7497041420118343,0.03175542406311637,0.06252465483234713,0.1680473372781065,0.03431952662721893,06,073,009801,-117.03172882183908,32.79967535057472,coastal
7026.0,107429.0,37.5,4480.0,395.0,632.0,1522.0,859.0,Census Tract 98.02; San Diego County; California,06,073,009802,06073009802,0.6376316538571022,0.056219755194990034,0.08995160831198407,0.2166239681184173,0.12226017648733277,06,073,009802,-117.01481446774193,32.7968927983871,coastal
5792.0,148026.0,42.7,3888.0,268.0,711.0,805.0,120.0,Census Tract 98.04; San Diego County; California,06,073,009804,06073009804,0.6712707182320442,0.0462707182320442,0.12275552486187845,0.13898480662983426,0.020718232044198894,06,073,009804,-117.01353019827587,32.80964347413793,coastal
4559.0,101644.0,44.5,3069.0,78.0,224.0,709.0,202.0,Census Tract 98.05; San Diego County; California,06,073,009805,06073009805,0.6731739416538715,0.017109015134898004,0.04913358192586093,0.1555165606492652,0.04430796227242816,06,073,009805,-117.03898875313807,32.81317858158996,coastal
3948.0,101591.0,41.2,1957.0,169.0,693.0,2691.0,220.0,Census Tract 100.01; San Diego County; California,06,073,010001,06073010001,0.49569402228976694,0.042806484295846,0.17553191489361702,0.6816109422492401,0.05572441742654509,06,073,010001,-117.0551622513089,32.587166785340315,coastal
